일자,현재지수,대비,등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원)
2018/07/06,"2,272.87",15.32,0.68,1.71,10.80,1.02,"2,261.44","2,283.75","2,247.35","344,433","6,358,358","1,519,066,700"
2018/07/09,"2,285.80",12.93,0.57,1.70,10.86,1.03,"2,276.92","2,294.61","2,267.25","352,639","5,796,356","1,527,555,840"
2018/07/10,"2,294.16",8.36,0.37,1.70,10.90,1.03,"2,299.09","2,305.84","2,292.13","339,919","5,038,809","1,533,821,001"
2018/07/11,"2,280.62",-13.54,-0.59,1.71,10.84,1.03,"2,277.22","2,287.08","2,262.77","422,989","5,700,945","1,524,675,252"
2018/07/12,"2,285.06",4.44,0.19,1.70,10.86,1.03,"2,285.93","2,298.56","2,277.73","364,408","6,157,667","1,527,075,840"
2018/07/13,"2,310.90",25.84,1.13,1.68,10.98,1.04,"2,293.07","2,313.80","2,293.07","291,563","6,500,718","1,543,892,668"
2018/07/16,"2,301.99",-8.91,-0.39,1.70,10.91,1.03,"2,312.26","2,317.84","2,299.79","297,122","4,968,950","1,538,124,414"
2018/07/17,"2,297.92",-4.07,-0.18,1.70,10.89,1.03,"2,302.95","2,306.07","2,290.24","379,034","4,897,899","1,535,441,962"
2018/07/18,"2,290.11",-7.81,-0.34,1.70,10.86,1.03,"2,313.78","2,319.39","2,287.10","402,772","5,032,249","1,531,112,600"
2018/07/19,"2,282.29",-7.82,-0.34,1.71,10.82,1.03,"2,298.91","2,300.18","2,278.94","464,516","5,431,162","1,526,048,347"
2018/07/20,"2,289.19",6.90,0.30,1.70,10.86,1.03,"2,281.36","2,293.34","2,269.55","353,236","4,910,685","1,531,651,201"
2018/07/23,"2,269.31",-19.88,-0.87,1.72,10.77,1.02,"2,289.61","2,289.61","2,264.42","334,291","5,549,482","1,517,777,198"
2018/07/24,"2,280.20",10.89,0.48,1.71,10.82,1.03,"2,273.15","2,284.43","2,263.13","436,133","5,831,914","1,525,094,802"
2018/07/25,"2,273.03",-7.17,-0.31,1.72,10.78,1.02,"2,284.38","2,292.61","2,269.67","309,320","6,142,620","1,520,152,854"
2018/07/26,"2,289.06",16.03,0.71,1.70,10.86,1.03,"2,284.51","2,297.16","2,276.54","303,334","6,357,106","1,530,914,784"
2018/07/27,"2,294.99",5.93,0.26,1.70,10.89,1.03,"2,292.33","2,295.27","2,284.44","262,144","5,091,587","1,535,382,663"
2018/07/30,"2,293.51",-1.48,-0.06,1.70,10.88,1.03,"2,290.18","2,296.91","2,283.29","206,498","4,552,318","1,534,963,942"
2018/07/31,"2,295.26",1.75,0.08,1.70,10.89,1.03,"2,292.23","2,296.60","2,286.02","223,927","4,878,429","1,536,034,531"
2018/08/01,"2,307.07",11.81,0.51,1.69,10.94,1.04,"2,301.17","2,312.65","2,301.13","219,035","4,832,859","1,544,459,955"
2018/08/02,"2,270.20",-36.87,-1.60,1.72,10.77,1.02,"2,304.14","2,306.72","2,265.46","352,057","5,042,803","1,519,901,926"
2018/08/03,"2,287.68",17.48,0.77,1.70,10.85,1.03,"2,278.33","2,288.93","2,272.94","270,494","4,312,568","1,531,545,566"
2018/08/06,"2,286.50",-1.18,-0.05,1.71,10.84,1.03,"2,288.51","2,300.38","2,283.26","244,549","4,607,351","1,529,611,887"
2018/08/07,"2,300.16",13.66,0.60,1.70,10.90,1.03,"2,290.85","2,301.27","2,279.55","230,340","4,748,559","1,538,743,025"
2018/08/08,"2,301.45",1.29,0.06,1.70,10.91,1.03,"2,305.73","2,308.60","2,298.41","299,691","5,518,134","1,540,110,624"
2018/08/09,"2,303.71",2.26,0.10,1.69,10.92,1.04,"2,303.04","2,303.71","2,291.91","244,883","5,985,859","1,541,180,723"
2018/08/10,"2,282.79",-20.92,-0.91,1.71,10.82,1.03,"2,295.21","2,295.62","2,277.89","286,161","6,186,206","1,526,683,423"
2018/08/13,"2,248.45",-34.34,-1.50,1.74,10.66,1.01,"2,266.43","2,271.82","2,238.55","335,381","5,950,056","1,503,939,154"
2018/08/14,"2,258.91",10.46,0.47,1.73,10.71,1.02,"2,249.86","2,262.52","2,247.37","255,216","4,872,039","1,510,814,983"
2018/08/16,"2,240.80",-18.11,-0.80,1.74,10.62,1.01,"2,233.05","2,244.08","2,218.09","312,519","6,021,649","1,497,924,104"
2018/08/17,"2,247.05",6.25,0.28,1.74,10.65,1.01,"2,244.61","2,250.92","2,240.14","238,378","4,645,284","1,502,273,894"
2018/08/20,"2,247.88",0.83,0.04,1.74,10.66,1.01,"2,257.35","2,264.42","2,245.06","271,600","4,418,977","1,502,923,724"
2018/08/21,"2,270.06",22.18,0.99,1.72,10.76,1.02,"2,248.04","2,272.86","2,244.59","294,337","5,182,954","1,518,199,753"
2018/08/22,"2,273.33",3.27,0.14,1.72,10.78,1.02,"2,273.68","2,280.31","2,268.91","269,271","5,425,019","1,521,284,194"
2018/08/23,"2,282.60",9.27,0.41,1.71,10.82,1.03,"2,282.57","2,282.88","2,268.06","338,386","5,238,290","1,527,487,741"
2018/08/24,"2,293.21",10.61,0.46,1.70,10.87,1.03,"2,276.16","2,295.22","2,271.35","347,292","5,136,918","1,534,269,102"
2018/08/27,"2,299.30",6.09,0.27,1.70,10.90,1.03,"2,297.32","2,302.87","2,289.41","307,045","5,766,323","1,538,348,010"
2018/08/28,"2,303.12",3.82,0.17,1.69,10.92,1.04,"2,312.14","2,314.60","2,299.45","276,889","5,503,107","1,540,990,368"
2018/08/29,"2,309.03",5.91,0.26,1.69,10.95,1.04,"2,304.66","2,309.88","2,300.21","268,215","4,807,773","1,545,071,113"
2018/08/30,"2,307.35",-1.68,-0.07,1.69,10.94,1.04,"2,313.11","2,320.85","2,305.46","286,926","5,252,383","1,544,327,570"
2018/08/31,"2,322.88",15.53,0.67,1.68,11.01,1.04,"2,298.13","2,322.88","2,295.72","255,909","5,525,835","1,554,873,151"
2018/09/03,"2,307.03",-15.85,-0.68,1.69,10.94,1.04,"2,317.93","2,318.72","2,302.17","230,513","4,096,555","1,543,779,721"
2018/09/04,"2,315.72",8.69,0.38,1.69,10.98,1.04,"2,308.96","2,317.74","2,302.17","277,014","4,551,221","1,549,614,964"
2018/09/05,"2,291.77",-23.95,-1.03,1.70,10.86,1.03,"2,310.90","2,315.43","2,288.01","358,187","5,390,489","1,533,312,914"
2018/09/06,"2,287.61",-4.16,-0.18,1.71,10.84,1.03,"2,288.80","2,298.47","2,284.50","387,511","5,679,574","1,529,906,807"
2018/09/07,"2,281.58",-6.03,-0.26,1.71,10.82,1.03,"2,278.08","2,286.82","2,264.90","357,561","6,263,721","1,525,066,818"
2018/09/10,"2,288.66",7.08,0.31,1.70,10.97,1.01,"2,277.35","2,289.38","2,276.60","312,613","5,599,499","1,529,962,355"
2018/09/11,"2,283.20",-5.46,-0.24,1.70,10.94,1.00,"2,286.91","2,295.76","2,275.13","368,211","6,188,337","1,525,866,108"
2018/09/12,"2,282.92",-0.28,-0.01,1.70,10.94,1.00,"2,286.28","2,289.66","2,271.00","336,830","6,445,490","1,525,237,665"
2018/09/13,"2,286.23",3.31,0.14,1.70,10.95,1.00,"2,285.28","2,291.51","2,281.63","301,309","6,598,921","1,526,997,038"
2018/09/14,"2,318.25",32.02,1.40,1.68,11.11,1.02,"2,304.70","2,318.65","2,304.15","292,236","5,839,238","1,549,484,911"
2018/09/17,"2,303.01",-15.24,-0.66,1.69,11.03,1.01,"2,314.55","2,314.55","2,295.26","343,167","5,079,754","1,538,974,310"
2018/09/18,"2,308.98",5.97,0.26,1.68,11.07,1.02,"2,287.73","2,310.97","2,287.42","309,235","5,794,170","1,544,113,849"
2018/09/19,"2,308.46",-0.52,-0.02,1.68,11.07,1.02,"2,319.22","2,319.22","2,301.79","350,949","6,382,677","1,544,270,949"
2018/09/20,"2,323.45",14.99,0.65,1.67,11.14,1.02,"2,314.41","2,334.04","2,311.56","289,086","6,468,799","1,554,805,559"
2018/09/21,"2,339.17",15.72,0.68,1.66,11.22,1.03,"2,332.04","2,339.17","2,325.12","321,704","8,286,570","1,565,411,084"
2018/09/27,"2,355.43",16.26,0.70,1.65,11.29,1.04,"2,331.70","2,355.43","2,331.70","279,230","7,299,706","1,576,072,563"
2018/09/28,"2,343.07",-12.36,-0.52,1.66,11.24,1.03,"2,356.13","2,356.62","2,337.47","317,870","7,215,237","1,567,600,410"
2018/10/01,"2,338.88",-4.19,-0.18,1.66,11.22,1.03,"2,349.64","2,352.11","2,333.32","278,310","5,541,730","1,565,088,147"
2018/10/02,"2,309.57",-29.31,-1.25,1.68,11.07,1.02,"2,338.28","2,341.55","2,308.90","287,868","6,394,764","1,545,687,250"
2018/10/04,"2,274.49",-35.08,-1.52,1.71,10.91,1.00,"2,311.06","2,311.06","2,270.22","309,502","7,606,335","1,522,077,632"
2018/10/05,"2,267.52",-6.97,-0.31,1.71,10.87,1.00,"2,269.94","2,278.12","2,250.99","282,139","6,398,399","1,516,687,626"
2018/10/08,"2,253.83",-13.69,-0.60,1.72,10.81,0.99,"2,258.73","2,273.71","2,253.83","214,644","4,478,792","1,507,728,175"
2018/10/10,"2,228.61",-25.22,-1.12,1.74,10.69,0.98,"2,256.03","2,257.52","2,222.95","365,684","8,836,408","1,491,298,711"
2018/10/11,"2,129.67",-98.94,-4.44,1.82,10.21,0.94,"2,176.16","2,186.69","2,129.67","411,919","8,335,699","1,425,862,544"
2018/10/12,"2,161.85",32.18,1.51,1.80,10.37,0.95,"2,131.66","2,173.01","2,129.13","292,574","6,085,084","1,447,954,874"
2018/10/15,"2,145.12",-16.73,-0.77,1.81,10.29,0.94,"2,155.34","2,159.23","2,141.28","259,176","4,708,940","1,436,393,187"
2018/10/16,"2,145.12",0.00,0.00,1.81,10.29,0.94,"2,156.00","2,161.76","2,140.19","222,512","3,936,708","1,436,739,590"
2018/10/17,"2,167.51",22.39,1.04,1.79,10.40,0.95,"2,169.44","2,182.77","2,159.37","275,160","5,284,969","1,451,605,026"
2018/10/18,"2,148.31",-19.20,-0.89,1.81,10.30,0.95,"2,158.80","2,168.01","2,146.61","321,763","4,229,127","1,438,938,481"
2018/10/19,"2,156.26",7.95,0.37,1.80,10.34,0.95,"2,130.06","2,158.78","2,117.62","351,771","4,875,051","1,444,034,123"
2018/10/22,"2,161.71",5.45,0.25,1.80,10.37,0.95,"2,143.08","2,163.21","2,136.92","308,740","3,910,411","1,447,338,908"
2018/10/23,"2,106.10",-55.61,-2.57,1.84,10.10,0.93,"2,147.30","2,148.80","2,094.69","373,468","6,995,702","1,410,671,810"
2018/10/24,"2,097.58",-8.52,-0.40,1.85,10.06,0.92,"2,119.19","2,121.36","2,092.10","399,734","6,490,107","1,404,498,959"
2018/10/25,"2,063.30",-34.28,-1.63,1.88,9.90,0.91,"2,046.67","2,066.06","2,033.81","376,015","7,607,756","1,381,218,885"
2018/10/26,"2,027.15",-36.15,-1.75,1.92,9.73,0.89,"2,066.57","2,066.57","2,008.86","449,198","6,688,109","1,357,749,078"
2018/10/29,"1,996.05",-31.10,-1.53,1.95,9.58,0.88,"2,026.68","2,045.76","1,993.77","427,305","6,359,734","1,337,548,193"
2018/10/30,"2,014.69",18.64,0.93,1.93,9.67,0.89,"1,985.95","2,028.84","1,985.95","441,585","7,022,060","1,350,728,242"
2018/10/31,"2,029.69",15.00,0.74,1.91,9.74,0.89,"2,022.84","2,030.50","2,006.63","373,028","6,347,336","1,361,478,010"
2018/11/01,"2,024.46",-5.23,-0.26,1.92,9.72,0.89,"2,035.11","2,054.22","2,023.43","343,814","5,965,853","1,357,721,489"
2018/11/02,"2,096.00",71.54,3.53,1.85,10.06,0.92,"2,046.61","2,096.63","2,044.94","371,979","6,798,069","1,405,334,524"
2018/11/05,"2,076.92",-19.08,-0.91,1.87,9.97,0.91,"2,079.81","2,080.49","2,052.67","361,302","4,917,286","1,392,607,296"
2018/11/06,"2,089.62",12.70,0.61,1.86,10.03,0.92,"2,085.81","2,092.61","2,068.59","315,816","5,143,563","1,400,793,160"
2018/11/07,"2,078.69",-10.93,-0.52,1.87,9.98,0.92,"2,090.32","2,107.63","2,072.48","485,225","6,452,004","1,394,112,654"
2018/11/08,"2,092.63",13.94,0.67,1.86,10.05,0.92,"2,109.97","2,120.88","2,092.36","328,035","5,987,515","1,403,264,489"
2018/11/09,"2,086.09",-6.54,-0.31,1.86,10.01,0.92,"2,093.89","2,101.92","2,082.47","298,072","5,260,640","1,399,495,753"
2018/11/12,"2,080.44",-5.65,-0.27,1.87,9.99,0.92,"2,065.92","2,087.24","2,065.52","295,529","5,542,962","1,396,015,015"
2018/11/13,"2,071.23",-9.21,-0.44,1.88,9.94,0.91,"2,047.62","2,072.03","2,032.05","383,421","5,865,351","1,389,821,571"
2018/11/14,"2,068.05",-3.18,-0.15,1.88,9.93,0.91,"2,071.41","2,075.12","2,060.86","339,046","5,561,969","1,387,531,773"
2018/11/15,"2,088.06",20.01,0.97,1.86,10.03,0.92,"2,061.47","2,088.61","2,058.73","351,043","4,828,620","1,400,644,704"
2018/11/16,"2,092.40",4.34,0.21,1.86,10.05,0.92,"2,097.94","2,103.11","2,086.54","301,605","4,837,652","1,403,214,070"
2018/11/19,"2,100.56",8.16,0.39,1.85,10.09,0.93,"2,096.13","2,111.39","2,089.37","273,198","4,703,757","1,407,580,891"
2018/11/20,"2,082.58",-17.98,-0.86,1.86,10.00,0.92,"2,074.67","2,089.54","2,074.67","281,685","5,043,725","1,394,320,913"
2018/11/21,"2,076.55",-6.03,-0.29,1.87,9.97,0.91,"2,057.07","2,077.49","2,049.76","267,904","5,151,649","1,389,907,927"
2018/11/22,"2,069.95",-6.60,-0.32,1.88,9.94,0.91,"2,079.01","2,081.75","2,066.20","242,499","4,152,746","1,385,804,544"
2018/11/23,"2,057.48",-12.47,-0.60,1.89,9.88,0.91,"2,073.26","2,075.91","2,047.96","227,202","3,774,227","1,377,477,157"
2018/11/26,"2,083.02",25.54,1.24,1.86,10.00,0.92,"2,060.17","2,083.96","2,060.17","237,711","4,482,314","1,394,139,024"
2018/11/27,"2,099.42",16.40,0.79,1.85,10.08,0.92,"2,091.75","2,102.29","2,079.49","239,211","4,554,649","1,405,263,074"
2018/11/28,"2,108.22",8.80,0.42,1.84,10.12,0.93,"2,104.13","2,108.65","2,094.32","300,076","4,793,983","1,410,935,094"
2018/11/29,"2,114.10",5.88,0.28,1.84,10.15,0.93,"2,133.95","2,136.74","2,108.90","307,230","5,304,159","1,414,953,064"
2018/11/30,"2,096.86",-17.24,-0.82,1.85,10.07,0.92,"2,116.83","2,122.33","2,093.83","427,355","7,316,751","1,403,482,458"
2018/12/03,"2,131.93",35.07,1.67,1.82,10.24,0.94,"2,127.78","2,136.64","2,113.60","436,588","5,571,246","1,427,528,843"
2018/12/04,"2,114.35",-17.58,-0.82,1.84,10.16,0.93,"2,125.67","2,128.94","2,105.45","507,518","5,539,553","1,414,637,237"
2018/12/05,"2,101.31",-13.04,-0.62,1.85,10.10,0.93,"2,086.57","2,107.69","2,086.57","492,716","4,802,793","1,405,505,402"
2018/12/06,"2,068.69",-32.62,-1.55,1.88,9.94,0.91,"2,094.62","2,094.62","2,064.00","537,410","5,606,457","1,383,505,179"
2018/12/07,"2,075.76",7.07,0.34,1.87,9.89,0.89,"2,081.68","2,086.84","2,065.62","371,591","4,318,800","1,389,034,610"
2018/12/10,"2,053.79",-21.97,-1.06,1.89,9.79,0.88,"2,048.45","2,061.78","2,043.21","344,164","4,697,529","1,373,936,929"
2018/12/11,"2,052.97",-0.82,-0.04,1.89,9.78,0.88,"2,058.16","2,060.94","2,047.17","273,933","5,020,322","1,373,342,570"
2018/12/12,"2,082.57",29.60,1.44,1.89,9.78,0.88,"2,062.77","2,084.77","2,061.13","457,127","5,613,049","1,371,559,154"
2018/12/13,"2,095.55",12.98,0.62,1.88,9.84,0.89,"2,087.43","2,104.43","2,084.37","379,819","7,941,966","1,379,759,768"
2018/12/14,"2,069.38",-26.17,-1.25,1.90,9.72,0.88,"2,095.64","2,095.64","2,061.40","448,238","5,784,242","1,362,231,208"
2018/12/17,"2,071.09",1.71,0.08,1.90,9.73,0.88,"2,071.21","2,075.93","2,065.51","444,522","4,764,477","1,363,331,838"
2018/12/18,"2,062.11",-8.98,-0.43,1.91,9.69,0.88,"2,057.39","2,074.31","2,054.26","429,530","5,241,610","1,358,110,563"
2018/12/19,"2,078.84",16.73,0.81,1.89,9.77,0.88,"2,068.95","2,080.65","2,063.01","418,797","5,124,895","1,368,928,571"
2018/12/20,"2,060.12",-18.72,-0.90,1.91,9.68,0.88,"2,063.70","2,071.08","2,047.52","421,065","5,483,090","1,356,169,266"
2018/12/21,"2,061.49",1.37,0.07,1.91,9.68,0.88,"2,052.70","2,061.51","2,049.76","311,389","5,492,538","1,357,352,795"
2018/12/24,"2,055.01",-6.48,-0.31,1.91,9.65,0.87,"2,050.38","2,059.94","2,046.18","285,275","3,843,849","1,352,900,456"
2018/12/26,"2,028.01",-27.00,-1.31,1.94,9.53,0.86,"2,028.81","2,037.83","2,014.28","321,499","5,424,078","1,336,757,289"
2018/12/27,"2,028.44",0.43,0.02,1.94,9.53,0.86,"2,032.09","2,035.57","2,021.39","398,021","5,351,004","1,335,555,862"
2018/12/28,"2,041.04",12.60,0.62,1.93,9.58,0.87,"2,036.70","2,046.97","2,035.41","352,678","4,120,696","1,343,971,858"
2019/01/02,"2,010.00",-31.04,-1.52,1.96,9.44,0.85,"2,050.55","2,053.45","2,004.27","326,368","4,295,872","1,323,645,397"
2019/01/03,"1,993.70",-16.30,-0.81,1.97,9.36,0.85,"2,011.81","2,014.72","1,991.65","427,976","5,358,519","1,312,758,913"
2019/01/04,"2,010.25",16.55,0.83,1.96,9.44,0.85,"1,992.40","2,011.56","1,984.53","408,991","5,490,148","1,323,719,373"
2019/01/07,"2,037.10",26.85,1.34,1.93,9.57,0.87,"2,034.24","2,048.06","2,030.90","440,191","5,301,385","1,342,381,871"
2019/01/08,"2,025.27",-11.83,-0.58,1.94,9.52,0.86,"2,038.68","2,042.70","2,023.59","397,831","4,826,642","1,333,996,221"
2019/01/09,"2,064.71",39.44,1.95,1.90,9.70,0.88,"2,034.19","2,068.23","2,034.19","386,248","5,532,689","1,360,852,002"
2019/01/10,"2,063.28",-1.43,-0.07,1.90,9.70,0.88,"2,065.73","2,072.81","2,057.16","382,877","5,434,257","1,359,857,820"
2019/01/11,"2,075.57",12.29,0.60,1.89,9.75,0.88,"2,070.36","2,076.99","2,063.99","380,061","4,592,461","1,368,311,381"
2019/01/14,"2,064.52",-11.05,-0.53,1.90,9.70,0.88,"2,070.49","2,073.94","2,059.46","432,891","4,941,021","1,360,565,231"
2019/01/15,"2,097.18",32.66,1.58,1.87,9.85,0.89,"2,069.14","2,098.01","2,067.58","439,489","5,236,964","1,382,450,778"
2019/01/16,"2,106.10",8.92,0.43,1.87,9.89,0.90,"2,098.65","2,106.35","2,091.92","500,078","5,352,467","1,388,695,520"
2019/01/17,"2,107.06",0.96,0.05,1.87,9.90,0.90,"2,110.14","2,117.43","2,101.70","475,885","5,857,767","1,389,975,887"
2019/01/18,"2,124.28",17.22,0.82,1.85,9.98,0.90,"2,116.43","2,124.50","2,113.44","456,738","5,356,125","1,401,233,933"
2019/01/21,"2,124.61",0.33,0.02,1.85,9.98,0.90,"2,133.87","2,134.17","2,114.45","398,035","5,320,635","1,401,780,024"
2019/01/22,"2,117.77",-6.84,-0.32,1.86,9.95,0.90,"2,126.03","2,129.37","2,108.91","419,441","4,897,406","1,397,318,462"
2019/01/23,"2,127.78",10.01,0.47,1.85,10.00,0.90,"2,108.72","2,131.05","2,106.74","408,600","5,170,562","1,403,936,954"
2019/01/24,"2,145.03",17.25,0.81,1.83,10.08,0.91,"2,127.88","2,145.08","2,125.48","413,652","6,035,836","1,415,738,358"
2019/01/25,"2,177.73",32.70,1.52,1.81,10.23,0.93,"2,147.92","2,178.01","2,146.64","410,002","7,065,652","1,437,842,917"
2019/01/28,"2,177.30",-0.43,-0.02,1.81,10.23,0.93,"2,184.41","2,188.15","2,169.17","371,619","6,060,559","1,437,491,623"
2019/01/29,"2,183.36",6.06,0.28,1.80,10.26,0.93,"2,172.83","2,183.36","2,162.53","552,587","6,504,583","1,441,345,149"
2019/01/30,"2,206.20",22.84,1.05,1.78,10.36,0.94,"2,183.49","2,206.20","2,177.88","480,390","6,875,693","1,456,059,990"
2019/01/31,"2,204.85",-1.35,-0.06,1.78,10.36,0.94,"2,222.88","2,222.88","2,201.22","545,248","7,762,307","1,455,505,296"
2019/02/01,"2,203.46",-1.39,-0.06,1.78,10.35,0.94,"2,211.93","2,218.78","2,201.41","479,379","6,874,000","1,454,699,811"
2019/02/07,"2,203.42",-0.04,0.00,1.78,10.35,0.94,"2,215.77","2,215.79","2,196.77","427,843","6,339,361","1,454,323,219"
2019/02/08,"2,177.05",-26.37,-1.20,1.81,10.23,0.93,"2,192.01","2,192.48","2,171.96","391,029","5,728,530","1,436,388,009"
2019/02/11,"2,180.73",3.68,0.17,1.80,10.24,0.93,"2,180.54","2,181.58","2,167.36","406,060","5,327,610","1,438,816,002"
2019/02/12,"2,190.47",9.74,0.45,1.79,10.29,0.93,"2,182.71","2,195.05","2,178.59","429,940","5,929,463","1,446,167,643"
2019/02/13,"2,201.48",11.01,0.50,1.77,10.41,0.94,"2,200.00","2,203.71","2,194.75","421,990","5,585,495","1,453,501,271"
2019/02/14,"2,225.85",24.37,1.11,1.75,10.52,0.95,"2,195.92","2,225.85","2,186.09","573,362","6,426,023","1,469,357,631"
2019/02/15,"2,196.09",-29.76,-1.34,1.77,10.38,0.94,"2,210.94","2,210.94","2,187.71","400,592","5,097,631","1,449,296,807"
2019/02/18,"2,210.89",14.80,0.67,1.76,10.45,0.95,"2,207.36","2,217.32","2,203.00","314,371","4,668,187","1,458,936,951"
2019/02/19,"2,205.63",-5.26,-0.24,1.77,10.43,0.94,"2,208.96","2,213.87","2,193.34","389,094","4,534,559","1,455,230,607"
2019/02/20,"2,229.76",24.13,1.09,1.75,10.55,0.96,"2,216.74","2,234.68","2,213.83","374,342","5,948,417","1,471,936,800"
2019/02/21,"2,228.66",-1.10,-0.05,1.75,10.54,0.95,"2,224.26","2,234.31","2,213.19","382,511","5,480,910","1,471,404,503"
2019/02/22,"2,230.50",1.84,0.08,1.75,10.55,0.96,"2,222.32","2,230.50","2,217.08","409,311","4,645,184","1,472,581,253"
2019/02/25,"2,232.56",2.06,0.09,1.74,10.56,0.96,"2,241.13","2,241.76","2,224.64","339,234","4,689,861","1,473,911,027"
2019/02/26,"2,226.60",-5.96,-0.27,1.75,10.53,0.95,"2,230.37","2,235.70","2,221.76","331,962","5,024,238","1,469,933,630"
2019/02/27,"2,234.79",8.19,0.37,1.74,10.57,0.96,"2,234.46","2,237.77","2,228.16","301,513","4,914,613","1,475,176,574"
2019/02/28,"2,195.44",-39.35,-1.76,1.77,10.38,0.94,"2,231.58","2,233.93","2,195.44","510,022","8,307,296","1,448,767,024"
2019/03/04,"2,190.66",-4.78,-0.22,1.78,10.36,0.94,"2,210.97","2,216.02","2,188.56","373,166","6,405,237","1,445,642,000"
2019/03/05,"2,179.23",-11.43,-0.52,1.79,10.31,0.93,"2,183.35","2,185.74","2,171.33","313,146","4,980,941","1,437,785,626"
2019/03/06,"2,175.60",-3.63,-0.17,1.79,10.29,0.93,"2,177.11","2,179.01","2,168.46","328,943","4,828,088","1,435,423,977"
2019/03/07,"2,165.79",-9.81,-0.45,1.80,10.25,0.93,"2,173.19","2,181.19","2,155.19","292,578","4,858,919","1,429,496,102"
2019/03/08,"2,137.44",-28.35,-1.31,1.82,10.11,0.92,"2,152.80","2,159.67","2,137.44","313,315","4,497,331","1,410,568,350"
2019/03/11,"2,138.10",0.66,0.03,1.82,10.11,0.92,"2,140.29","2,145.31","2,125.54","272,103","4,077,476","1,410,561,695"
2019/03/12,"2,157.18",19.08,0.89,1.80,10.21,0.92,"2,154.61","2,161.69","2,150.96","355,283","4,222,805","1,424,679,601"
2019/03/13,"2,148.41",-8.77,-0.41,1.81,10.16,0.92,"2,152.66","2,154.11","2,134.16","285,601","4,088,451","1,419,083,070"
2019/03/14,"2,155.68",7.27,0.34,1.81,10.20,0.92,"2,154.35","2,158.34","2,142.31","341,010","5,882,524","1,423,787,458"
2019/03/15,"2,176.11",20.43,0.95,1.79,10.30,0.93,"2,152.96","2,181.77","2,152.59","387,136","6,821,324","1,437,037,921"
2019/03/18,"2,179.49",3.38,0.16,1.79,10.31,0.93,"2,179.69","2,183.90","2,172.34","257,951","4,093,226","1,439,426,928"
2019/03/19,"2,177.62",-1.87,-0.09,1.79,10.30,0.93,"2,183.03","2,183.76","2,171.05","319,703","3,867,859","1,438,506,503"
2019/03/20,"2,177.10",-0.52,-0.02,1.79,10.30,0.93,"2,171.41","2,177.19","2,152.21","317,607","4,175,741","1,438,253,703"
2019/03/21,"2,184.88",7.78,0.36,1.78,10.34,0.94,"2,183.11","2,200.32","2,173.70","342,747","6,229,925","1,445,055,041"
2019/03/22,"2,186.95",2.07,0.09,1.78,10.34,0.94,"2,192.72","2,195.42","2,178.77","333,618","6,881,723","1,446,842,700"
2019/03/25,"2,144.86",-42.09,-1.92,1.81,10.15,0.92,"2,158.80","2,159.25","2,143.70","307,071","4,136,472","1,418,438,627"
2019/03/26,"2,148.80",3.94,0.18,1.81,10.17,0.92,"2,152.98","2,153.90","2,143.63","301,254","4,248,900","1,421,123,429"
2019/03/27,"2,145.62",-3.18,-0.15,1.81,10.14,0.92,"2,147.19","2,152.91","2,132.42","363,169","4,490,156","1,419,130,932"
2019/03/28,"2,128.10",-17.52,-0.82,1.83,10.06,0.91,"2,131.25","2,136.40","2,120.93","288,036","4,403,906","1,409,454,256"
2019/03/29,"2,140.67",12.57,0.59,1.81,10.13,0.92,"2,138.45","2,143.30","2,124.07","364,619","5,248,941","1,417,246,091"
2019/04/01,"2,168.28",27.61,1.29,1.79,10.26,0.93,"2,153.31","2,171.49","2,153.31","263,313","4,365,111","1,435,481,137"
2019/04/02,"2,177.18",8.90,0.41,1.78,10.30,0.94,"2,177.20","2,181.37","2,171.84","257,453","4,247,457","1,441,635,795"
2019/04/03,"2,203.27",26.09,1.20,1.76,10.43,0.95,"2,176.81","2,203.29","2,172.83","358,645","5,466,969","1,458,945,251"
2019/04/04,"2,206.53",3.26,0.15,1.76,10.44,0.95,"2,201.04","2,216.15","2,198.66","431,013","4,857,554","1,461,266,734"
2019/04/05,"2,209.61",3.08,0.14,1.76,10.46,0.95,"2,206.36","2,214.82","2,205.26","517,153","4,215,787","1,463,238,721"
2019/04/08,"2,210.60",0.99,0.04,1.76,10.46,0.95,"2,217.66","2,217.87","2,202.49","347,910","4,660,047","1,464,185,952"
2019/04/09,"2,213.56",2.96,0.13,1.75,10.48,0.95,"2,212.32","2,221.62","2,203.54","414,809","4,904,130","1,466,472,415"
2019/04/10,"2,224.39",10.83,0.49,1.75,10.53,0.96,"2,206.20","2,225.02","2,203.82","399,695","5,135,094","1,473,098,587"
2019/04/11,"2,224.44",0.05,0.00,1.75,10.53,0.96,"2,227.69","2,230.41","2,217.18","402,016","6,022,087","1,473,103,446"
2019/04/12,"2,233.45",9.01,0.41,1.74,10.57,0.96,"2,221.10","2,233.45","2,212.88","449,634","6,098,418","1,479,300,935"
2019/04/15,"2,242.88",9.43,0.42,1.73,10.61,0.96,"2,242.31","2,251.22","2,240.29","404,160","6,668,129","1,485,758,717"
2019/04/16,"2,248.63",5.75,0.26,1.73,10.64,0.97,"2,241.06","2,249.89","2,235.72","569,056","7,083,491","1,489,660,939"
